0 , -1.0592
0.01 , 1.0056
0.02 , 1.00046
0.03 , 0.970311
0.04 , 0.915902
0.05 , 0.838595
0.06 , 0.740323
0.07 , 0.623543
0.08 , 0.491175
0.09 , 0.346527
0.1 , 0.193216
0.11 , 0.0350743
0.12 , -0.123944
0.13 , -0.279864
0.14 , -0.428787
0.15 , -0.56699
0.16 , -0.691019
0.17 , -0.797772
0.18 , -0.884581
0.19 , -0.949275
0.2 , -0.990238
0.21 , -1.00644
0.22 , -0.99749
0.23 , -0.963598
0.24 , -0.905616
0.25 , -0.824994
0.26 , -0.723747
0.27 , -0.604406
0.28 , -0.469956
0.29 , -0.323756
0.3 , -0.169462
0.31 , -0.0109319
0.32 , 0.147872
0.33 , 0.302978
0.34 , 0.450511
0.35 , 0.58678
0.36 , 0.70838
0.37 , 0.812271
0.38 , 0.895854
0.39 , 0.957042
0.4 , 0.994303
0.41 , 1.00671
0.42 , 0.993943
0.43 , 0.95633
0.44 , 0.89481
0.45 , 0.810919
0.46 , 0.706755
0.47 , 0.584922
0.48 , 0.448466
0.49 , 0.300798
0.5 , 0.145611
0.51 , -0.0132168
0.52 , -0.171714
0.53 , -0.325919
0.54 , -0.471975
0.55 , -0.606232
0.56 , -0.725334
0.57 , -0.826302
0.58 , -0.906612
0.59 , -0.964257
0.6 , -0.997796
0.61 , -1.00639
0.62 , -0.989824
0.63 , -0.948512
0.64 , -0.883488
0.65 , -0.796376
0.66 , -0.689356
0.67 , -0.565101
0.68 , -0.426718
0.69 , -0.277668
0.7 , -0.121676
0.71 , 0.0373578
0.72 , 0.195458
0.73 , 0.348671
0.74 , 0.493168
0.75 , 0.625336
0.76 , 0.74187
0.77 , 0.839857
0.78 , 0.916848
0.79 , 0.970918
0.8 , 1.00071
0.81 , 1.00549
0.82 , 0.985135
0.83 , 0.940148
0.84 , 0.871658
0.85 , 0.781376
0.86 , 0.67156
0.87 , 0.544954
0.88 , 0.404725
0.89 , 0.254378
0.9 , 0.0976712
0.91 , -0.0614773
0.92 , -0.219089
0.93 , -0.371223
0.94 , -0.514077
0.95 , -0.644079
0.96 , -0.757979
0.97 , -0.852929
0.98 , -0.926556
0.99 , -0.97702
1 , -1.00306
1.01 , -1.00402
1.02 , -0.97988
1.03 , -0.931244
1.04 , -0.859326
1.05 , -0.765926
1.06 , -0.653378
1.07 , -0.524495
1.08 , -0.382499
1.09 , -0.230941
1.1 , -0.0736101
1.11 , 0.0855615
1.12 , 0.242594
1.13 , 0.393562
1.14 , 0.53469
1.15 , 0.662452
1.16 , 0.773652
1.17 , 0.865511
1.18 , 0.935732
1.19 , 0.98256
1.2 , 1.00482
1.21 , 1.00197
1.22 , 0.97406
1.23 , 0.921803
1.24 , 0.8465
1.25 , 0.750035
1.26 , 0.634819
1.27 , 0.503733
1.28 , 0.360053
1.29 , 0.207372
1.3 , 0.0495066
1.31 , -0.109596
1.32 , -0.26596
1.33 , -0.415674
1.34 , -0.554996
1.35 , -0.680444
1.36 , -0.78888
1.37 , -0.877594
1.38 , -0.944369
1.39 , -0.987534
1.4 , -1.00601
1.41 , -0.999337
1.42 , -0.967681
1.43 , -0.911832
1.44 , -0.833187
1.45 , -0.733713
1.46 , -0.615896
1.47 , -0.482681
1.48 , -0.3374
1.49 , -0.183683
1.5 , -0.0253746
1.51 , 0.133568
1.52 , 0.289172
1.53 , 0.437547
1.54 , 0.574982
1.55 , 0.698044
1.56 , 0.803654
1.57 , 0.889173
1.58 , 0.952462
1.59 , 0.99194
1.6 , 1.00662
1.61 , 0.996133
1.62 , 0.960744
1.63 , 0.901336
1.64 , 0.819395
1.65 , 0.716968
1.66 , 0.596618
1.67 , 0.461352
1.68 , 0.314552
1.69 , 0.159889
1.7 , 0.00122809
1.71 , -0.157463
1.72 , -0.312218
1.73 , -0.459168
1.74 , -0.594638
1.75 , -0.715242
1.76 , -0.817965
1.77 , -0.900239
1.78 , -0.960008
1.79 , -0.995775
1.8 , -1.00665
1.81 , -0.992356
1.82 , -0.953255
1.83 , -0.890322
1.84 , -0.805131
1.85 , -0.699811
1.86 , -0.576997
1.87 , -0.439757
1.88 , -0.291524
1.89 , -0.136002
1.9 , 0.0229192
1.91 , 0.181268
1.92 , 0.335085
1.93 , 0.480524
1.94 , 0.613951
1.95 , 0.732029
1.96 , 0.831806
1.97 , 0.910788
1.98 , 0.967001
1.99 , 0.999038
2 , 0.706135
