0 , 0.700234
0.01 , 0.1
0.02 , 0.0975
0.03 , 0.092502
0.04 , 0.0850705
0.05 , 0.0753324
0.06 , 0.0634753
0.07 , 0.0497444
0.08 , 0.0344376
0.09 , 0.0178994
0.1 , 0.00051357
0.11 , -0.0173059
0.12 , -0.0351239
0.13 , -0.0524951
0.14 , -0.0689742
0.15 , -0.0841278
0.16 , -0.0975449
0.17 , -0.108848
0.18 , -0.117704
0.19 , -0.123831
0.2 , -0.127011
0.21 , -0.127092
0.22 , -0.123998
0.23 , -0.117729
0.24 , -0.108366
0.25 , -0.0960662
0.26 , -0.0810675
0.27 , -0.0636791
0.28 , -0.044278
0.29 , -0.0233004
0.3 , -0.00123263
0.31 , 0.0214
0.32 , 0.0440453
0.33 , 0.0661375
0.34 , 0.087111
0.35 , 0.106414
0.36 , 0.123524
0.37 , 0.13796
0.38 , 0.149296
0.39 , 0.157175
0.4 , 0.161314
0.41 , 0.161521
0.42 , 0.157695
0.43 , 0.149834
0.44 , 0.138036
0.45 , 0.122503
0.46 , 0.103531
0.47 , 0.0815111
0.48 , 0.0569209
0.49 , 0.0303127
0.5 , 0.00230267
0.51 , -0.0264427
0.52 , -0.0552227
0.53 , -0.0833186
0.54 , -0.110011
0.55 , -0.1346
0.56 , -0.156418
0.57 , -0.174855
0.58 , -0.189365
0.59 , -0.199493
0.6 , -0.204879
0.61 , -0.205273
0.62 , -0.200545
0.63 , -0.190689
0.64 , -0.175827
0.65 , -0.156209
0.66 , -0.132212
0.67 , -0.104328
0.68 , -0.0731621
0.69 , -0.0394125
0.7 , -0.00386082
0.71 , 0.0326477
0.72 , 0.0692236
0.73 , 0.104954
0.74 , 0.138925
0.75 , 0.170245
0.76 , 0.198068
0.77 , 0.221611
0.78 , 0.240184
0.79 , 0.253202
0.8 , 0.260205
0.81 , 0.260872
0.82 , 0.255034
0.83 , 0.242679
0.84 , 0.223957
0.85 , 0.199184
0.86 , 0.168831
0.87 , 0.133523
0.88 , 0.0940228
0.89 , 0.0512159
0.9 , 0.00609266
0.91 , -0.0402749
0.92 , -0.0867576
0.93 , -0.132196
0.94 , -0.17543
0.95 , -0.215324
0.96 , -0.2508
0.97 , -0.280865
0.98 , -0.304635
0.99 , -0.321365
1 , -0.330466
1.01 , -0.331526
1.02 , -0.324323
1.03 , -0.308837
1.04 , -0.285256
1.05 , -0.253973
1.06 , -0.215583
1.07 , -0.170875
1.08 , -0.120813
1.09 , -0.0665191
1.1 , -0.00924842
1.11 , 0.0496395
1.12 , 0.108711
1.13 , 0.166495
1.14 , 0.221515
1.15 , 0.272328
1.16 , 0.317563
1.17 , 0.355953
1.18 , 0.386374
1.19 , 0.407871
1.2 , 0.419692
1.21 , 0.421307
1.22 , 0.412428
1.23 , 0.393024
1.24 , 0.363324
1.25 , 0.323822
1.26 , 0.275269
1.27 , 0.21866
1.28 , 0.155213
1.29 , 0.0863515
1.3 , 0.0136643
1.31 , -0.0611235
1.32 , -0.136193
1.33 , -0.209674
1.34 , -0.279692
1.35 , -0.344412
1.36 , -0.402088
1.37 , -0.451107
1.38 , -0.490035
1.39 , -0.517655
1.4 , -0.533001
1.41 , -0.535393
1.42 , -0.524459
1.43 , -0.500149
1.44 , -0.462746
1.45 , -0.41287
1.46 , -0.351465
1.47 , -0.279787
1.48 , -0.19938
1.49 , -0.112043
1.5 , -0.0197908
1.51 , 0.0751884
1.52 , 0.170586
1.53 , 0.264028
1.54 , 0.353131
1.55 , 0.435561
1.56 , 0.509098
1.57 , 0.571686
1.58 , 0.621497
1.59 , 0.656976
1.6 , 0.676889
1.61 , 0.680362
1.62 , 0.66691
1.63 , 0.636459
1.64 , 0.58936
1.65 , 0.526388
1.66 , 0.448731
1.67 , 0.357978
1.68 , 0.256078
1.69 , 0.145311
1.7 , 0.0282297
1.71 , -0.0923902
1.72 , -0.213619
1.73 , -0.332442
1.74 , -0.445829
1.75 , -0.550814
1.76 , -0.644569
1.77 , -0.724479
1.78 , -0.788211
1.79 , -0.83378
1.8 , -0.859607
1.81 , -0.864569
1.82 , -0.848037
1.83 , -0.809904
1.84 , -0.750601
1.85 , -0.671097
1.86 , -0.572892
1.87 , -0.457988
1.88 , -0.328854
1.89 , -0.188373
1.9 , -0.0397831
1.91 , 0.113397
1.92 , 0.267449
1.93 , 0.418543
1.94 , 0.56283
1.95 , 0.696538
1.96 , 0.816068
1.97 , 0.918089
1.98 , 0.999627
1.99 , 1.05815
2 , 3.34828
