0,0.1
-0.25,0.1
-0.5,0.0975
-0.74375,0.0925
-0.975,0.0850625
-1.18766,0.0753125
-1.37594,0.0634359
-1.53453,0.0496766
-1.65872,0.0343313
-1.74455,0.0177441
-1.78891,0.000298632
-1.78965,-0.0175904
-1.74568,-0.035487
-1.65696,-0.0529438
-1.5246,-0.0695134
-1.35082,-0.0847594
-1.13892,-0.0982675
-0.89325,-0.109657
-0.619108,-0.118589
-0.322635,-0.12478
-0.0106845,-0.128007
0.309332,-0.128114
0.629616,-0.12502
0.942166,-0.118724
1.23898,-0.109302
1.51223,-0.0969126
1.75451,-0.0817903
1.95899,-0.0642451
2.1196,-0.0446552
2.23124,-0.0234592
2.28989,-0.00114681
2.29276,0.0217521
2.23838,0.0446796
2.12668,0.0670634
1.95902,0.0883302
1.73819,0.10792
1.46839,0.125302
1.15514,0.139986
0.805171,0.151538
0.426327,0.159589
0.0273537,0.163853
-0.382278,0.164126
-0.792593,0.160303
-1.19335,0.152377
-1.57429,0.140444
-1.9254,0.124701
-2.23716,0.105447
-2.50077,0.0830753
-2.70846,0.0580676
-2.85363,0.030983
-2.93109,0.00244665
-2.9372,-0.0268642
-2.87004,-0.0562363
-2.72945,-0.0849367
-2.51711,-0.112231
-2.23653,-0.137402
-1.89303,-0.159768
-1.49361,-0.178698
-1.04686,-0.193634
-0.562778,-0.204103
-0.0525214,-0.20973
0.471805,-0.210256
0.997444,-0.205538
1.51129,-0.195563
2.0002,-0.18045
2.45132,-0.160448
2.85244,-0.135935
3.19228,-0.107411
3.46081,-0.0754879
3.64953,-0.0408798
3.75173,-0.00438456
3.76269,0.0331327
3.67986,0.0707596
3.50296,0.107558
3.23406,0.142588
2.87759,0.174928
2.44027,0.203704
1.93101,0.228107
1.36074,0.247417
0.742201,0.261025
0.0896395,0.268447
-0.581477,0.269343
-1.25483,0.263528
-1.91365,0.25098
-2.5411,0.231843
-3.12071,0.206432
-3.63679,0.175225
-4.07486,0.138857
-4.422,0.0981086
-4.66727,0.0538886
-4.80199,0.00721594
-4.82003,-0.040804
-4.71802,-0.0890043
-4.49551,-0.136185
-4.15505,-0.18114
-3.7022,-0.22269
-3.14548,-0.259712
-2.49619,-0.291167
-1.76828,-0.316129
-0.977956,-0.333812
-0.143427,-0.343591
0.715551,-0.345025
1.57811,-0.33787
2.42279,-0.322089
3.22801,-0.297861
3.97266,-0.265581
4.63662,-0.225854
5.20125,-0.179488
5.64997,-0.127475
5.96866,-0.0709758
6.1461,-0.0112892
6.17432,0.0501718
6.04889,0.111915
5.7691,0.172404
5.33809,0.230095
4.76286,0.283476
4.05417,0.331105
3.22641,0.371646
2.29729,0.40391
1.28751,0.426883
0.220307,0.439758
-0.879089,0.441961
-1.98399,0.43317
-3.06692,0.413331
-4.10024,0.382661
-5.0569,0.341659
-5.91105,0.29109
-6.63877,0.231979
-7.21872,0.165592
-7.6327,0.0934046
-7.86621,0.0170776
-7.9089,-0.0615845
-7.75494,-0.140674
-7.40326,-0.218223
-6.8577,-0.292256
-6.12706,-0.360833
-5.22498,-0.422103
-4.16972,-0.474353
-2.98384,-0.51605
-1.69371,-0.545889
-0.328993,-0.562826
1.07807,-0.566116
2.49336,-0.555335
3.8817,-0.530401
5.2077,-0.491584
6.43666,-0.439507
7.53543,-0.375141
8.47328,-0.299786
9.22275,-0.215054
9.76038,-0.122826
10.0674,-0.0252223
10.1305,0.0754522
9.94187,0.176757
9.49998,0.276176
8.80954,0.371176
7.8816,0.459271
6.73342,0.538087
5.38821,0.605421
3.87465,0.659304
2.22639,0.69805
0.481268,0.720314
-1.31952,0.725127
-3.13233,0.711931
-4.91216,0.680608
-6.61368,0.631487
-8.1924,0.56535
-9.60577,0.483426
-10.8143,0.387368
-11.7828,0.279225
-12.4808,0.161397
-12.8843,0.0365889
-12.9758,-0.0922542
-12.7451,-0.222012
-12.1901,-0.349464
-11.3165,-0.471365
-10.138,-0.584529
-8.67672,-0.68591
-6.96195,-0.772677
-5.03026,-0.842297
-2.92452,-0.892599
-0.693018,-0.921844
1.61159,-0.928774
3.93353,-0.912658
6.21518,-0.873323
8.39848,-0.811171
10.4264,-0.727187
12.2444,-0.622922
13.8017,-0.500479
15.0529,-0.362462
15.959,-0.211933
16.4889,-0.0523427
16.6197,0.112546
16.3384,0.278743
15.6415,0.442127
14.5362,0.598542
13.0398,0.743904
11.1801,0.874302
8.99432,0.986103
6.52906,1.07605
3.83894,1.14134
0.1,0
