0 , -8.7919
0.01 , 0.1
0.02 , 0.095
0.03 , 0.085004
0.04 , 0.070266
0.05 , 0.0512896
0.06 , 0.0288151
0.07 , 0.00379402
0.08 , -0.0226477
0.09 , -0.0492581
0.1 , -0.0747147
0.11 , -0.0976881
0.12 , -0.116907
0.13 , -0.131227
0.14 , -0.139689
0.15 , -0.141584
0.16 , -0.136493
0.17 , -0.124326
0.18 , -0.105345
0.19 , -0.0801619
0.2 , -0.0497323
0.21 , -0.0153189
0.22 , 0.0215536
0.23 , 0.0591626
0.24 , 0.0956637
0.25 , 0.129178
0.26 , 0.157881
0.27 , 0.180103
0.28 , 0.194414
0.29 , 0.199707
0.3 , 0.195276
0.31 , 0.180863
0.32 , 0.156697
0.33 , 0.123508
0.34 , 0.0825103
0.35 , 0.0353702
0.36 , -0.0158578
0.37 , -0.0688132
0.38 , -0.120933
0.39 , -0.169571
0.4 , -0.212124
0.41 , -0.246163
0.42 , -0.26957
0.43 , -0.280649
0.44 , -0.278241
0.45 , -0.261802
0.46 , -0.231465
0.47 , -0.188062
0.48 , -0.13312
0.49 , -0.0688192
0.5 , 0.00208631
0.51 , 0.076376
0.52 , 0.150502
0.53 , 0.22075
0.54 , 0.283416
0.55 , 0.334995
0.56 , 0.372362
0.57 , 0.392949
0.58 , 0.394902
0.59 , 0.377206
0.6 , 0.339778
0.61 , 0.28352
0.62 , 0.210319
0.63 , 0.123
0.64 , 0.0252347
0.65 , -0.0786022
0.66 , -0.183618
0.67 , -0.284619
0.68 , -0.376359
0.69 , -0.453794
0.7 , -0.51235
0.71 , -0.548169
0.72 , -0.558342
0.73 , -0.541098
0.74 , -0.495951
0.75 , -0.423785
0.76 , -0.326879
0.77 , -0.208862
0.78 , -0.074595
0.79 , 0.0700077
0.8 , 0.218224
0.81 , 0.362822
0.82 , 0.496393
0.83 , 0.611716
0.84 , 0.702127
0.85 , 0.76188
0.86 , 0.786478
0.87 , 0.772963
0.88 , 0.720135
0.89 , 0.628701
0.9 , 0.501334
0.91 , 0.342633
0.92 , 0.158993
0.93 , -0.0416327
0.94 , -0.250047
0.95 , -0.456213
0.96 , -0.649712
0.97 , -0.820245
0.98 , -0.958156
0.99 , -1.05494
1 , -1.10375
1.01 , -1.09977
1.02 , -1.0406
1.03 , -0.92649
1.04 , -0.760444
1.05 , -0.548205
1.06 , -0.298115
1.07 , -0.0208137
1.08 , 0.271171
1.09 , 0.563963
1.1 , 0.842962
1.11 , 1.09354
1.12 , 1.30177
1.13 , 1.45515
1.14 , 1.54333
1.15 , 1.55868
1.16 , 1.49684
1.17 , 1.35713
1.18 , 1.14268
1.19 , 0.860547
1.2 , 0.521507
1.21 , 0.13971
1.22 , -0.267856
1.23 , -0.682082
1.24 , -1.08258
1.25 , -1.44866
1.26 , -1.76032
1.27 , -1.99929
1.28 , -2.15005
1.29 , -2.20073
1.3 , -2.14387
1.31 , -1.97702
1.32 , -1.7031
1.33 , -1.33056
1.34 , -0.873156
1.35 , -0.349591
1.36 , 0.217213
1.37 , 0.801043
1.38 , 1.37354
1.39 , 1.90554
1.4 , 2.36843
1.41 , 2.73567
1.42 , 2.98419
1.43 , 3.09574
1.44 , 3.05799
1.45 , 2.86547
1.46 , 2.52022
1.47 , 2.03196
1.48 , 1.41809
1.49 , 0.703109
1.5 , -0.0822047
1.51 , -0.902046
1.52 , -1.71712
1.53 , -2.48644
1.54 , -3.16929
1.55 , -3.72727
1.56 , -4.12634
1.57 , -4.33873
1.58 , -4.34463
1.59 , -4.13359
1.6 , -3.70548
1.61 , -3.07104
1.62 , -2.25184
1.63 , -1.27973
1.64 , -0.195814
1.65 , 0.951223
1.66 , 2.10713
1.67 , 3.21456
1.68 , 4.21574
1.69 , 5.05539
1.7 , 5.68359
1.71 , 6.05851
1.72 , 6.14895
1.73 , 5.9364
1.74 , 5.41656
1.75 , 4.60033
1.76 , 3.51392
1.77 , 2.19836
1.78 , 0.708154
1.79 , -0.890774
1.8 , -2.52383
1.81 , -4.11104
1.82 , -5.57079
1.83 , -6.82382
1.84 , -7.79731
1.85 , -8.42883
1.86 , -8.66998
1.87 , -8.48949
1.88 , -7.87565
1.89 , -6.83782
1.9 , -5.40705
1.91 , -3.63552
1.92 , -1.59507
1.93 , 0.625537
1.94 , 2.92412
1.95 , 5.18958
1.96 , 7.30703
1.97 , 9.1633
1.98 , 10.6527
1.99 , 11.6828
2 , 12.1794
